Year,Site,N_stone,Exposition,N,E,Core,Square,Juveniles_Alive,Juveniles_Dead,Adult_Alive,Adult_Dead
2012,East_site,1,Land,1.259,34.16,1,2,5,0,7,0
2012,East_site,1,Land,1.259,34.16,1,25,20,0,8,0
2012,East_site,1,Land,1.259,34.16,1,15,10,0,4,0
2012,East_site,1,Land,1.259,34.16,2,7,8,0,8,0
2012,East_site,1,Land,1.259,34.16,2,20,12,0,14,0
2012,East_site,1,Land,1.259,34.16,2,1,13,1,21,2
2012,East_site,1,Land,1.259,34.16,3,16,1,0,5,0
2012,East_site,1,Land,1.259,34.16,3,12,5,0,8,0
2012,East_site,1,Land,1.259,34.16,3,3,4,0,0,1
2012,East_site,1,Sea,1.259,34.16,1,1,9,1,0,0
2012,East_site,1,Sea,1.259,34.16,1,3,12,0,0,0
2012,East_site,1,Sea,1.259,34.16,1,7,6,0,0,0
2012,East_site,1,Sea,1.259,34.16,2,5,15,0,2,0
2012,East_site,1,Sea,1.259,34.16,2,20,3,0,9,0
2012,East_site,1,Sea,1.259,34.16,2,4,8,0,4,0
2012,East_site,1,Sea,1.259,34.16,3,16,2,0,0,0
2012,East_site,1,Sea,1.259,34.16,3,23,5,0,3,0
2012,East_site,1,Sea,1.259,34.16,3,15,6,0,4,0
2012,East_site,2,Land,1.282,34.175,1,11,4,0,5,0
2012,East_site,2,Land,1.282,34.175,1,25,0,0,5,0
2012,East_site,2,Land,1.282,34.175,1,17,0,0,5,0
2012,East_site,2,Land,1.282,34.175,2,2,38,0,0,1
2012,East_site,2,Land,1.282,34.175,2,4,2,0,7,0
2012,East_site,2,Land,1.282,34.175,2,20,3,0,3,0
2012,East_site,2,Land,1.282,34.175,3,7,0,0,5,0
2012,East_site,2,Land,1.282,34.175,3,23,4,0,1,0
2012,East_site,2,Land,1.282,34.175,3,6,0,0,5,1
2012,East_site,2,Sea,1.282,34.175,1,1,4,0,0,0
2012,East_site,2,Sea,1.282,34.175,1,4,5,0,0,0
2012,East_site,2,Sea,1.282,34.175,1,11,22,0,1,0
2012,East_site,2,Sea,1.282,34.175,2,5,10,0,9,0
2012,East_site,2,Sea,1.282,34.175,2,21,20,0,1,0
2012,East_site,2,Sea,1.282,34.175,2,15,0,0,13,0
2012,East_site,2,Sea,1.282,34.175,3,7,9,0,1,0
2012,East_site,2,Sea,1.282,34.175,3,6,4,0,6,0
2012,East_site,2,Sea,1.282,34.175,3,23,0,0,5,0
2012,East_site,3,Land,1.33,34.16,1,2,0,0,4,0
2012,East_site,3,Land,1.33,34.16,1,25,4,0,2,0
2012,East_site,3,Land,1.33,34.16,1,16,1,0,4,0
2012,East_site,3,Land,1.33,34.16,2,17,0,0,7,1
2012,East_site,3,Land,1.33,34.16,2,3,27,0,0,0
2012,East_site,3,Land,1.33,34.16,2,7,11,0,3,3
2012,East_site,3,Land,1.33,34.16,3,1,0,0,6,0
2012,East_site,3,Land,1.33,34.16,3,5,19,0,3,0
2012,East_site,3,Land,1.33,34.16,3,15,6,0,2,0
2012,East_site,3,Sea,1.33,34.16,1,3,21,1,0,0
2012,East_site,3,Sea,1.33,34.16,1,2,26,0,1,0
2012,East_site,3,Sea,1.33,34.16,1,12,0,0,6,0
2012,East_site,3,Sea,1.33,34.16,2,13,11,0,0,0
2012,East_site,3,Sea,1.33,34.16,2,4,18,0,0,0
2012,East_site,3,Sea,1.33,34.16,2,20,15,0,0,0
2012,East_site,3,Sea,1.33,34.16,3,5,22,0,0,0
2012,East_site,3,Sea,1.33,34.16,3,19,5,0,9,0
2012,East_site,3,Sea,1.33,34.16,3,1,0,0,10,1
2013,East_site,1,Land,1.259,34.16,1,24,2,0,9,0
2013,East_site,1,Land,1.259,34.16,1,1,2,0,10,0
2013,East_site,1,Land,1.259,34.16,1,23,0,0,7,0
2013,East_site,1,Land,1.259,34.16,2,3,0,0,14,0
2013,East_site,1,Land,1.259,34.16,2,2,0,0,13,0
2013,East_site,1,Land,1.259,34.16,2,11,1,0,5,0
2013,East_site,1,Land,1.259,34.16,3,24,2,0,13,0
2013,East_site,1,Land,1.259,34.16,3,10,4,0,7,0
2013,East_site,1,Land,1.259,34.16,3,3,4,0,10,0
2013,East_site,1,Sea,1.259,34.16,1,25,1,0,9,0
2013,East_site,1,Sea,1.259,34.16,1,18,1,1,10,0
2013,East_site,1,Sea,1.259,34.16,1,4,1,0,3,0
2013,East_site,1,Sea,1.259,34.16,2,5,0,0,2,0
2013,East_site,1,Sea,1.259,34.16,2,11,0,0,7,0
2013,East_site,1,Sea,1.259,34.16,2,15,0,0,0,0
2013,East_site,1,Sea,1.259,34.16,3,8,0,0,1,0
2013,East_site,1,Sea,1.259,34.16,3,3,0,0,0,0
2013,East_site,1,Sea,1.259,34.16,3,6,3,0,6,0
2013,East_site,2,Land,1.282,34.175,1,15,0,0,8,0
2013,East_site,2,Land,1.282,34.175,1,23,0,0,5,0
2013,East_site,2,Land,1.282,34.175,1,12,3,0,2,0
2013,East_site,2,Land,1.282,34.175,2,6,0,0,8,0
2013,East_site,2,Land,1.282,34.175,2,23,0,0,5,0
2013,East_site,2,Land,1.282,34.175,2,16,1,0,6,0
2013,East_site,2,Land,1.282,34.175,3,12,1,0,8,0
2013,East_site,2,Land,1.282,34.175,3,18,5,0,2,0
2013,East_site,2,Land,1.282,34.175,3,19,1,0,10,0
2013,East_site,2,Sea,1.282,34.175,1,10,3,0,6,0
2013,East_site,2,Sea,1.282,34.175,1,8,0,0,7,0
2013,East_site,2,Sea,1.282,34.175,1,6,0,0,11,0
2013,East_site,2,Sea,1.282,34.175,2,19,0,0,0,0
2013,East_site,2,Sea,1.282,34.175,2,5,0,0,0,0
2013,East_site,2,Sea,1.282,34.175,2,21,2,0,1,0
2013,East_site,2,Sea,1.282,34.175,3,5,0,0,0,0
2013,East_site,2,Sea,1.282,34.175,3,7,0,0,4,0
2013,East_site,2,Sea,1.282,34.175,3,8,2,0,7,0
2013,East_site,3,Land,1.33,34.16,1,4,0,0,0,0
2013,East_site,3,Land,1.33,34.16,1,15,1,0,0,0
2013,East_site,3,Land,1.33,34.16,1,6,0,0,0,0
2013,East_site,3,Land,1.33,34.16,2,10,4,1,0,0
2013,East_site,3,Land,1.33,34.16,2,12,6,0,0,0
2013,East_site,3,Land,1.33,34.16,2,7,1,0,0,0
2013,East_site,3,Land,1.33,34.16,3,13,8,0,0,0
2013,East_site,3,Land,1.33,34.16,3,14,4,1,0,0
2013,East_site,3,Land,1.33,34.16,3,3,5,0,0,0
2013,East_site,3,Sea,1.33,34.16,1,7,0,0,1,0
2013,East_site,3,Sea,1.33,34.16,1,11,0,0,3,0
2013,East_site,3,Sea,1.33,34.16,1,8,0,0,1,0
2013,East_site,3,Sea,1.33,34.16,2,13,4,0,0,3
2013,East_site,3,Sea,1.33,34.16,2,20,0,0,4,1
2013,East_site,3,Sea,1.33,34.16,2,5,0,0,0,1
2013,East_site,3,Sea,1.33,34.16,3,8,0,0,0,2
2013,East_site,3,Sea,1.33,34.16,3,13,0,0,0,0
2013,East_site,3,Sea,1.33,34.16,3,1,0,0,2,0
2014,East_site,1,Land,1.199,34.262,1,3,40,0,1,1
2014,East_site,1,Land,1.199,34.262,1,7,43,0,2,1
2014,East_site,1,Land,1.199,34.262,1,15,35,0,1,0
2014,East_site,1,Land,1.199,34.262,2,5,24,0,0,0
2014,East_site,1,Land,1.199,34.262,2,2,11,0,7,0
2014,East_site,1,Land,1.199,34.262,2,10,20,0,5,1
2014,East_site,1,Land,1.199,34.262,3,12,21,0,7,1
2014,East_site,1,Land,1.199,34.262,3,23,34,0,6,0
2014,East_site,1,Land,1.199,34.262,3,1,16,0,9,1
2014,East_site,1,Sea,1.199,34.262,1,18,23,0,2,0
2014,East_site,1,Sea,1.199,34.262,1,4,48,0,1,0
2014,East_site,1,Sea,1.199,34.262,1,11,39,0,1,0
2014,East_site,1,Sea,1.199,34.262,2,9,34,1,0,0
2014,East_site,1,Sea,1.199,34.262,2,20,34,1,0,0
2014,East_site,1,Sea,1.199,34.262,2,16,33,0,0,0
2014,East_site,1,Sea,1.199,34.262,3,21,29,0,1,0
2014,East_site,1,Sea,1.199,34.262,3,19,29,1,0,0
2014,East_site,1,Sea,1.199,34.262,3,8,30,0,0,0
2014,East_site,2,Land,1.2,34.254,1,24,22,0,8,0
2014,East_site,2,Land,1.2,34.254,1,3,31,0,7,0
2014,East_site,2,Land,1.2,34.254,1,17,35,0,3,1
2014,East_site,2,Land,1.2,34.254,2,20,24,0,0,0
2014,East_site,2,Land,1.2,34.254,2,11,27,1,7,0
2014,East_site,2,Land,1.2,34.254,2,2,27,1,3,0
2014,East_site,2,Land,1.2,34.254,3,25,12,0,7,1
2014,East_site,2,Land,1.2,34.254,3,7,29,0,2,0
2014,East_site,2,Land,1.2,34.254,3,4,13,1,8,0
2014,East_site,2,Sea,1.2,34.254,1,15,8,0,9,0
2014,East_site,2,Sea,1.2,34.254,1,8,38,0,5,1
2014,East_site,2,Sea,1.2,34.254,1,22,13,0,8,0
2014,East_site,2,Sea,1.2,34.254,2,13,46,1,1,0
2014,East_site,2,Sea,1.2,34.254,2,1,1,0,11,0
2014,East_site,2,Sea,1.2,34.254,2,9,45,0,0,0
2014,East_site,2,Sea,1.2,34.254,3,23,28,0,0,0
2014,East_site,2,Sea,1.2,34.254,3,5,24,0,1,0
2014,East_site,2,Sea,1.2,34.254,3,10,23,0,2,0
2014,East_site,3,Land,1.203,34.242,1,12,26,0,8,0
2014,East_site,3,Land,1.203,34.242,1,21,41,1,6,0
2014,East_site,3,Land,1.203,34.242,1,23,44,0,7,0
2014,East_site,3,Land,1.203,34.242,2,7,7,0,12,0
2014,East_site,3,Land,1.203,34.242,2,9,10,0,6,0
2014,East_site,3,Land,1.203,34.242,2,13,20,0,2,0
2014,East_site,3,Land,1.203,34.242,3,17,17,0,2,0
2014,East_site,3,Land,1.203,34.242,3,20,21,0,6,1
2014,East_site,3,Land,1.203,34.242,3,15,11,0,12,0
2014,East_site,3,Sea,1.203,34.242,1,4,40,0,1,0
2014,East_site,3,Sea,1.203,34.242,1,18,2,0,2,0
2014,East_site,3,Sea,1.203,34.242,1,25,7,0,5,1
2014,East_site,3,Sea,1.203,34.242,2,10,37,0,0,0
2014,East_site,3,Sea,1.203,34.242,2,6,29,0,0,0
2014,East_site,3,Sea,1.203,34.242,2,11,36,0,0,0
2014,East_site,3,Sea,1.203,34.242,3,19,20,0,2,2
2014,East_site,3,Sea,1.203,34.242,3,16,13,0,3,0
2014,East_site,3,Sea,1.203,34.242,3,3,2,0,6,1
2012,Severnaya_guba,1,Land,1.465,32.55,1,5,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,1,6,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,1,11,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,2,13,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,2,1,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,2,17,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,3,8,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,3,22,0,0,0,0
2012,Severnaya_guba,1,Land,1.465,32.55,3,3,0,0,0,0
2012,Severnaya_guba,1,Sea,1.465,32.55,1,7,0,0,0,0
2012,Severnaya_guba,1,Sea,1.465,32.55,1,3,0,0,0,1
2012,Severnaya_guba,1,Sea,1.465,32.55,1,2,0,0,0,0
2012,Severnaya_guba,1,Sea,1.465,32.55,2,19,0,0,4,0
2012,Severnaya_guba,1,Sea,1.465,32.55,2,25,0,0,3,0
2012,Severnaya_guba,1,Sea,1.465,32.55,2,22,0,0,2,0
2012,Severnaya_guba,1,Sea,1.465,32.55,3,24,0,0,1,0
2012,Severnaya_guba,1,Sea,1.465,32.55,3,8,0,0,4,0
2012,Severnaya_guba,1,Sea,1.465,32.55,3,16,0,0,0,1
2012,Severnaya_guba,2,Land,1.452,32.553,1,9,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,1,10,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,1,13,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,2,8,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,2,25,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,2,2,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,3,1,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,3,6,0,0,0,0
2012,Severnaya_guba,2,Land,1.452,32.553,3,14,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,1,8,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,1,20,0,0,1,0
2012,Severnaya_guba,2,Sea,1.452,32.553,1,11,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,2,9,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,2,13,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,2,14,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,3,6,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,3,3,0,0,0,0
2012,Severnaya_guba,2,Sea,1.452,32.553,3,1,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,1,16,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,1,23,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,1,15,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,2,11,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,2,4,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,2,7,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,3,13,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,3,16,0,0,0,0
2012,Severnaya_guba,3,Land,1.46,32.559,3,2,0,0,0,0
2012,Severnaya_guba,3,Sea,1.46,32.559,1,2,0,0,1,0
2012,Severnaya_guba,3,Sea,1.46,32.559,1,12,0,0,2,0
2012,Severnaya_guba,3,Sea,1.46,32.559,1,25,0,0,2,0
2012,Severnaya_guba,3,Sea,1.46,32.559,2,3,0,0,1,0
2012,Severnaya_guba,3,Sea,1.46,32.559,2,8,0,0,0,0
2012,Severnaya_guba,3,Sea,1.46,32.559,2,14,0,0,0,0
2012,Severnaya_guba,3,Sea,1.46,32.559,3,11,0,0,1,0
2012,Severnaya_guba,3,Sea,1.46,32.559,3,21,0,0,4,0
2012,Severnaya_guba,3,Sea,1.46,32.559,3,13,0,0,1,0
2013,Severnaya_guba,1,Land,0.415,34.813,1,24,14,0,0,0
2013,Severnaya_guba,1,Land,0.415,34.813,1,3,20,0,0,0
2013,Severnaya_guba,1,Land,0.415,34.813,1,21,9,0,3,0
2013,Severnaya_guba,1,Land,0.415,34.813,2,4,6,0,0,0
2013,Severnaya_guba,1,Land,0.415,34.813,2,6,7,0,2,0
2013,Severnaya_guba,1,Land,0.415,34.813,2,14,3,0,0,0
2013,Severnaya_guba,1,Land,0.415,34.813,3,22,12,0,3,0
2013,Severnaya_guba,1,Land,0.415,34.813,3,6,1,0,0,0
2013,Severnaya_guba,1,Land,0.415,34.813,3,13,4,0,2,0
2013,Severnaya_guba,1,Sea,0.415,34.813,1,15,3,0,0,0
2013,Severnaya_guba,1,Sea,0.415,34.813,1,5,13,1,0,0
2013,Severnaya_guba,1,Sea,0.415,34.813,1,13,9,0,4,1
2013,Severnaya_guba,1,Sea,0.415,34.813,2,1,9,0,0,0
2013,Severnaya_guba,1,Sea,0.415,34.813,2,21,12,0,1,0
2013,Severnaya_guba,1,Sea,0.415,34.813,2,14,12,0,0,0
2013,Severnaya_guba,1,Sea,0.415,34.813,3,5,10,0,0,0
2013,Severnaya_guba,1,Sea,0.415,34.813,3,8,15,0,0,0
2013,Severnaya_guba,1,Sea,0.415,34.813,3,21,5,0,4,0
2013,Severnaya_guba,2,Land,0.423,34.826,1,25,10,0,7,0
2013,Severnaya_guba,2,Land,0.423,34.826,1,6,16,0,0,0
2013,Severnaya_guba,2,Land,0.423,34.826,1,8,4,0,1,0
2013,Severnaya_guba,2,Land,0.423,34.826,2,21,9,0,0,0
2013,Severnaya_guba,2,Land,0.423,34.826,2,22,10,0,0,0
2013,Severnaya_guba,2,Land,0.423,34.826,2,3,2,0,2,0
2013,Severnaya_guba,2,Land,0.423,34.826,3,17,2,0,3,2
2013,Severnaya_guba,2,Land,0.423,34.826,3,5,0,0,1,0
2013,Severnaya_guba,2,Land,0.423,34.826,3,11,5,0,4,1
2013,Severnaya_guba,2,Sea,0.423,34.826,1,17,8,0,4,1
2013,Severnaya_guba,2,Sea,0.423,34.826,1,23,7,0,4,1
2013,Severnaya_guba,2,Sea,0.423,34.826,1,6,7,0,3,0
2013,Severnaya_guba,2,Sea,0.423,34.826,2,24,9,0,5,0
2013,Severnaya_guba,2,Sea,0.423,34.826,2,7,5,0,0,0
2013,Severnaya_guba,2,Sea,0.423,34.826,2,20,15,0,0,0
2013,Severnaya_guba,2,Sea,0.423,34.826,3,19,11,0,0,0
2013,Severnaya_guba,2,Sea,0.423,34.826,3,1,31,0,1,0
2013,Severnaya_guba,2,Sea,0.423,34.826,3,2,17,1,5,3
2013,Severnaya_guba,3,Land,0.429,34.85,1,13,7,0,9,0
2013,Severnaya_guba,3,Land,0.429,34.85,1,17,11,0,2,0
2013,Severnaya_guba,3,Land,0.429,34.85,1,5,11,0,7,1
2013,Severnaya_guba,3,Land,0.429,34.85,2,8,3,0,2,0
2013,Severnaya_guba,3,Land,0.429,34.85,2,24,15,2,3,0
2013,Severnaya_guba,3,Land,0.429,34.85,2,3,8,0,7,0
2013,Severnaya_guba,3,Land,0.429,34.85,3,21,7,0,3,1
2013,Severnaya_guba,3,Land,0.429,34.85,3,14,11,0,4,0
2013,Severnaya_guba,3,Land,0.429,34.85,3,11,8,0,2,0
2013,Severnaya_guba,3,Sea,0.429,34.85,1,13,28,0,0,0
2013,Severnaya_guba,3,Sea,0.429,34.85,1,11,8,0,4,0
2013,Severnaya_guba,3,Sea,0.429,34.85,1,2,11,0,4,0
2013,Severnaya_guba,3,Sea,0.429,34.85,2,21,0,1,6,0
2013,Severnaya_guba,3,Sea,0.429,34.85,2,24,0,0,5,0
2013,Severnaya_guba,3,Sea,0.429,34.85,2,8,13,1,2,0
2013,Severnaya_guba,3,Sea,0.429,34.85,3,6,17,0,4,1
2013,Severnaya_guba,3,Sea,0.429,34.85,3,4,8,0,6,0
2013,Severnaya_guba,3,Sea,0.429,34.85,3,19,28,1,0,0
2014,Severnaya_guba,1,Land,1.505,32.512,1,6,6,1,0,0
2014,Severnaya_guba,1,Land,1.505,32.512,1,21,10,0,0,0
2014,Severnaya_guba,1,Land,1.505,32.512,1,10,8,0,0,0
2014,Severnaya_guba,1,Land,1.505,32.512,2,15,18,0,1,0
2014,Severnaya_guba,1,Land,1.505,32.512,2,11,19,0,0,0
2014,Severnaya_guba,1,Land,1.505,32.512,2,23,5,0,0,0
2014,Severnaya_guba,1,Land,1.505,32.512,3,2,0,0,0,0
2014,Severnaya_guba,1,Land,1.505,32.512,3,17,6,1,1,0
2014,Severnaya_guba,1,Land,1.505,32.512,3,1,0,0,0,0
2014,Severnaya_guba,1,Sea,1.505,32.512,1,8,10,0,8,0
2014,Severnaya_guba,1,Sea,1.505,32.512,1,14,6,0,15,0
2014,Severnaya_guba,1,Sea,1.505,32.512,1,3,3,0,11,0
2014,Severnaya_guba,1,Sea,1.505,32.512,2,9,51,0,1,0
2014,Severnaya_guba,1,Sea,1.505,32.512,2,5,10,0,0,0
2014,Severnaya_guba,1,Sea,1.505,32.512,2,17,3,0,13,0
2014,Severnaya_guba,1,Sea,1.505,32.512,3,12,5,0,9,0
2014,Severnaya_guba,1,Sea,1.505,32.512,3,21,10,0,16,0
2014,Severnaya_guba,1,Sea,1.505,32.512,3,23,24,0,5,0
2014,Severnaya_guba,2,Land,1.505,32.501,1,13,47,0,0,0
2014,Severnaya_guba,2,Land,1.505,32.501,1,22,48,0,0,0
2014,Severnaya_guba,2,Land,1.505,32.501,1,19,56,0,0,0
2014,Severnaya_guba,2,Land,1.505,32.501,2,4,44,0,1,0
2014,Severnaya_guba,2,Land,1.505,32.501,2,20,4,0,9,0
2014,Severnaya_guba,2,Land,1.505,32.501,2,3,28,0,0,1
2014,Severnaya_guba,2,Land,1.505,32.501,3,17,10,0,14,0
2014,Severnaya_guba,2,Land,1.505,32.501,3,15,23,0,14,0
2014,Severnaya_guba,2,Land,1.505,32.501,3,10,21,0,8,0
2014,Severnaya_guba,2,Sea,1.505,32.501,1,12,0,0,37,1
2014,Severnaya_guba,2,Sea,1.505,32.501,1,2,55,0,0,0
2014,Severnaya_guba,2,Sea,1.505,32.501,1,18,7,0,22,0
2014,Severnaya_guba,2,Sea,1.505,32.501,2,23,46,2,7,0
2014,Severnaya_guba,2,Sea,1.505,32.501,2,13,35,0,10,0
2014,Severnaya_guba,2,Sea,1.505,32.501,2,14,30,1,18,1
2014,Severnaya_guba,2,Sea,1.505,32.501,3,8,25,0,18,0
2014,Severnaya_guba,2,Sea,1.505,32.501,3,22,31,1,3,0
2014,Severnaya_guba,2,Sea,1.505,32.501,3,14,14,0,14,0
2014,Severnaya_guba,3,Land,1.509,32.492,1,7,8,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,1,15,15,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,1,5,16,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,2,4,21,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,2,24,24,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,2,20,30,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,3,13,31,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,3,15,33,0,0,0
2014,Severnaya_guba,3,Land,1.509,32.492,3,8,21,0,0,0
2014,Severnaya_guba,3,Sea,1.509,32.492,1,11,44,0,0,0
2014,Severnaya_guba,3,Sea,1.509,32.492,1,19,29,0,0,0
2014,Severnaya_guba,3,Sea,1.509,32.492,1,17,23,0,0,0
2014,Severnaya_guba,3,Sea,1.509,32.492,2,1,22,0,0,0
2014,Severnaya_guba,3,Sea,1.509,32.492,2,22,17,0,25,0
2014,Severnaya_guba,3,Sea,1.509,32.492,2,20,10,1,20,0
2014,Severnaya_guba,3,Sea,1.509,32.492,3,21,16,0,3,0
2014,Severnaya_guba,3,Sea,1.509,32.492,3,14,30,0,0,0
2014,Severnaya_guba,3,Sea,1.509,32.492,3,3,25,0,0,0
2012,West_site,1,Land,0.94,32.221,1,2,12,0,6,1
2012,West_site,1,Land,0.94,32.221,1,13,4,0,6,0
2012,West_site,1,Land,0.94,32.221,1,14,0,0,15,0
2012,West_site,1,Land,0.94,32.221,2,10,0,0,15,0
2012,West_site,1,Land,0.94,32.221,2,9,2,0,11,0
2012,West_site,1,Land,0.94,32.221,2,19,4,0,4,0
2012,West_site,1,Land,0.94,32.221,3,21,3,0,13,0
2012,West_site,1,Land,0.94,32.221,3,3,4,0,9,0
2012,West_site,1,Land,0.94,32.221,3,25,1,0,14,1
2012,West_site,1,Sea,0.94,32.221,1,2,0,0,15,0
2012,West_site,1,Sea,0.94,32.221,1,3,3,0,6,0
2012,West_site,1,Sea,0.94,32.221,1,21,1,0,7,0
2012,West_site,1,Sea,0.94,32.221,2,12,5,0,2,3
2012,West_site,1,Sea,0.94,32.221,2,11,4,0,4,0
2012,West_site,1,Sea,0.94,32.221,2,4,9,0,2,0
2012,West_site,1,Sea,0.94,32.221,3,13,10,0,1,0
2012,West_site,1,Sea,0.94,32.221,3,8,7,0,2,2
2012,West_site,1,Sea,0.94,32.221,3,17,7,0,2,0
2012,West_site,2,Land,0.828,32.397,1,16,20,0,0,0
2012,West_site,2,Land,0.828,32.397,1,2,21,0,1,0
2012,West_site,2,Land,0.828,32.397,1,20,2,0,6,0
2012,West_site,2,Land,0.828,32.397,2,3,5,0,2,0
2012,West_site,2,Land,0.828,32.397,2,14,24,0,0,0
2012,West_site,2,Land,0.828,32.397,2,8,15,2,0,0
2012,West_site,2,Land,0.828,32.397,3,19,30,0,0,0
2012,West_site,2,Land,0.828,32.397,3,21,21,0,0,0
2012,West_site,2,Land,0.828,32.397,3,25,18,1,0,0
2012,West_site,2,Sea,0.828,32.397,1,8,6,1,0,0
2012,West_site,2,Sea,0.828,32.397,1,9,12,1,0,0
2012,West_site,2,Sea,0.828,32.397,1,22,5,0,0,0
2012,West_site,2,Sea,0.828,32.397,2,14,12,0,0,0
2012,West_site,2,Sea,0.828,32.397,2,13,12,0,0,0
2012,West_site,2,Sea,0.828,32.397,2,1,9,1,3,0
2012,West_site,2,Sea,0.828,32.397,3,3,6,1,4,2
2012,West_site,2,Sea,0.828,32.397,3,7,6,0,4,1
2012,West_site,2,Sea,0.828,32.397,3,6,8,0,2,0
