Year,Site,N_stone,Exposition,N,E,Core,Square,Juveniles_Alive,Juveniles_Dead,Adult_Alive,Adult_Dead
2012,West_site,3,Land,0.82,32.4,1,23,19,0,0,0
2012,West_site,3,Land,0.82,32.4,1,11,8,0,4,0
2012,West_site,3,Land,0.82,32.4,1,1,1,0,16,1
2012,West_site,3,Land,0.82,32.4,2,21,34,0,0,0
2012,West_site,3,Land,0.82,32.4,2,25,19,0,0,0
2012,West_site,3,Land,0.82,32.4,2,19,18,0,2,3
2012,West_site,3,Land,0.82,32.4,3,18,7,0,19,0
2012,West_site,3,Land,0.82,32.4,3,6,1,0,10,1
2012,West_site,3,Land,0.82,32.4,3,4,12,0,1,0
2012,West_site,3,Sea,0.82,32.4,1,9,7,0,0,0
2012,West_site,3,Sea,0.82,32.4,1,13,7,0,2,0
2012,West_site,3,Sea,0.82,32.4,1,7,7,1,0,0
2012,West_site,3,Sea,0.82,32.4,2,4,0,0,0,0
2012,West_site,3,Sea,0.82,32.4,2,11,9,0,1,0
2012,West_site,3,Sea,0.82,32.4,2,22,17,0,0,0
2012,West_site,3,Sea,0.82,32.4,3,23,15,0,7,1
2012,West_site,3,Sea,0.82,32.4,3,10,8,0,0,0
2012,West_site,3,Sea,0.82,32.4,3,9,9,0,1,0
2013,West_site,1,Land,1.199,32.676,1,24,20,0,0,0
2013,West_site,1,Land,1.199,32.676,1,25,23,3,0,0
2013,West_site,1,Land,1.199,32.676,1,5,20,2,5,3
2013,West_site,1,Land,1.199,32.676,2,7,10,1,3,1
2013,West_site,1,Land,1.199,32.676,2,15,24,1,1,2
2013,West_site,1,Land,1.199,32.676,2,24,15,1,2,0
2013,West_site,1,Land,1.199,32.676,3,11,18,1,0,0
2013,West_site,1,Land,1.199,32.676,3,18,12,0,2,0
2013,West_site,1,Land,1.199,32.676,3,14,17,0,0,0
2013,West_site,1,Sea,1.199,32.676,1,9,22,0,0,0
2013,West_site,1,Sea,1.199,32.676,1,11,24,1,0,0
2013,West_site,1,Sea,1.199,32.676,1,8,28,1,0,0
2013,West_site,1,Sea,1.199,32.676,2,9,30,0,0,0
2013,West_site,1,Sea,1.199,32.676,2,6,42,2,0,0
2013,West_site,1,Sea,1.199,32.676,2,19,21,1,0,0
2013,West_site,1,Sea,1.199,32.676,3,11,40,0,0,0
2013,West_site,1,Sea,1.199,32.676,3,20,28,1,0,0
2013,West_site,1,Sea,1.199,32.676,3,8,28,0,0,0
2013,West_site,2,Land,1.918,32.677,1,16,16,0,0,1
2013,West_site,2,Land,1.918,32.677,1,4,30,0,0,0
2013,West_site,2,Land,1.918,32.677,1,7,23,0,0,0
2013,West_site,2,Land,1.918,32.677,2,1,21,2,0,5
2013,West_site,2,Land,1.918,32.677,2,12,20,1,0,0
2013,West_site,2,Land,1.918,32.677,2,21,15,0,0,0
2013,West_site,2,Land,1.918,32.677,3,4,17,0,0,0
2013,West_site,2,Land,1.918,32.677,3,10,18,1,0,0
2013,West_site,2,Land,1.918,32.677,3,12,13,0,0,0
2013,West_site,2,Sea,1.918,32.677,1,6,12,1,0,0
2013,West_site,2,Sea,1.918,32.677,1,2,23,0,0,0
2013,West_site,2,Sea,1.918,32.677,1,15,18,0,0,0
2013,West_site,2,Sea,1.918,32.677,2,18,8,0,0,0
2013,West_site,2,Sea,1.918,32.677,2,21,13,0,0,0
2013,West_site,2,Sea,1.918,32.677,2,16,14,0,0,0
2013,West_site,2,Sea,1.918,32.677,3,20,26,0,0,0
2013,West_site,2,Sea,1.918,32.677,3,21,12,0,0,0
2013,West_site,2,Sea,1.918,32.677,3,3,20,0,0,0
2013,West_site,3,Land,1.919,32.676,1,6,11,0,1,1
2013,West_site,3,Land,1.919,32.676,1,19,13,0,0,0
2013,West_site,3,Land,1.919,32.676,1,21,16,0,0,0
2013,West_site,3,Land,1.919,32.676,2,13,15,0,0,0
2013,West_site,3,Land,1.919,32.676,2,4,20,0,0,1
2013,West_site,3,Land,1.919,32.676,2,12,27,0,0,0
2013,West_site,3,Land,1.919,32.676,3,7,20,0,0,1
2013,West_site,3,Land,1.919,32.676,3,1,12,0,2,3
2013,West_site,3,Land,1.919,32.676,3,19,17,1,0,0
2013,West_site,3,Sea,1.919,32.676,1,24,14,0,0,0
2013,West_site,3,Sea,1.919,32.676,1,22,9,0,0,0
2013,West_site,3,Sea,1.919,32.676,1,21,8,0,0,0
2013,West_site,3,Sea,1.919,32.676,2,20,16,1,0,0
2013,West_site,3,Sea,1.919,32.676,2,9,10,0,0,0
2013,West_site,3,Sea,1.919,32.676,2,2,19,0,0,0
2013,West_site,3,Sea,1.919,32.676,3,14,3,2,0,0
2013,West_site,3,Sea,1.919,32.676,3,7,13,1,0,0
2013,West_site,3,Sea,1.919,32.676,3,23,11,0,0,0
2014,West_site,1,Land,0.869,32.265,1,18,11,0,16,0
2014,West_site,1,Land,0.869,32.265,1,6,34,0,5,0
2014,West_site,1,Land,0.869,32.265,1,13,14,0,15,0
2014,West_site,1,Land,0.869,32.265,2,7,31,1,0,0
2014,West_site,1,Land,0.869,32.265,2,22,22,1,0,0
2014,West_site,1,Land,0.869,32.265,2,2,33,0,0,0
2014,West_site,1,Land,0.869,32.265,3,17,17,1,3,0
2014,West_site,1,Land,0.869,32.265,3,25,9,0,8,0
2014,West_site,1,Land,0.869,32.265,3,16,17,0,5,0
2014,West_site,1,Sea,0.869,32.265,1,19,8,1,0,0
2014,West_site,1,Sea,0.869,32.265,1,11,11,0,0,0
2014,West_site,1,Sea,0.869,32.265,1,1,10,0,0,0
2014,West_site,1,Sea,0.869,32.265,2,24,5,1,0,0
2014,West_site,1,Sea,0.869,32.265,2,10,12,0,0,0
2014,West_site,1,Sea,0.869,32.265,2,5,12,0,0,0
2014,West_site,1,Sea,0.869,32.265,3,7,27,0,0,0
2014,West_site,1,Sea,0.869,32.265,3,25,7,0,0,0
2014,West_site,1,Sea,0.869,32.265,3,4,12,1,0,0
2014,West_site,2,Land,0.862,32.294,1,11,13,0,0,0
2014,West_site,2,Land,0.862,32.294,1,16,41,0,0,0
2014,West_site,2,Land,0.862,32.294,1,20,47,0,0,0
2014,West_site,2,Land,0.862,32.294,2,4,43,0,2,0
2014,West_site,2,Land,0.862,32.294,2,21,24,0,2,0
2014,West_site,2,Land,0.862,32.294,2,17,45,3,0,0
2014,West_site,2,Land,0.862,32.294,3,3,55,0,0,0
2014,West_site,2,Land,0.862,32.294,3,18,62,0,0,2
2014,West_site,2,Land,0.862,32.294,3,25,37,0,3,0
2014,West_site,2,Sea,0.862,32.294,1,12,30,1,1,0
2014,West_site,2,Sea,0.862,32.294,1,21,17,0,0,0
2014,West_site,2,Sea,0.862,32.294,1,15,26,0,0,0
2014,West_site,2,Sea,0.862,32.294,2,6,26,0,3,0
2014,West_site,2,Sea,0.862,32.294,2,14,0,0,22,0
2014,West_site,2,Sea,0.862,32.294,2,8,0,0,17,0
2014,West_site,2,Sea,0.862,32.294,3,19,29,0,1,0
2014,West_site,2,Sea,0.862,32.294,3,24,32,0,3,0
2014,West_site,2,Sea,0.862,32.294,3,15,16,0,7,0
2014,West_site,3,Land,0.859,32.317,1,7,9,0,17,0
2014,West_site,3,Land,0.859,32.317,1,21,19,0,5,0
2014,West_site,3,Land,0.859,32.317,1,19,42,0,0,0
2014,West_site,3,Land,0.859,32.317,2,4,34,0,0,3
2014,West_site,3,Land,0.859,32.317,2,13,16,0,2,10
2014,West_site,3,Land,0.859,32.317,2,7,32,0,1,2
2014,West_site,3,Land,0.859,32.317,3,20,22,0,0,3
2014,West_site,3,Land,0.859,32.317,3,9,24,0,0,0
2014,West_site,3,Land,0.859,32.317,3,16,28,1,0,0
2014,West_site,3,Sea,0.859,32.317,1,3,11,0,11,0
2014,West_site,3,Sea,0.859,32.317,1,25,20,0,0,0
2014,West_site,3,Sea,0.859,32.317,1,4,0,0,11,2
2014,West_site,3,Sea,0.859,32.317,2,11,27,2,0,0
2014,West_site,3,Sea,0.859,32.317,2,23,25,0,0,2
2014,West_site,3,Sea,0.859,32.317,2,14,45,0,2,0
2014,West_site,3,Sea,0.859,32.317,3,15,49,0,0,0
2014,West_site,3,Sea,0.859,32.317,3,7,23,0,0,1
2014,West_site,3,Sea,0.859,32.317,3,1,27,0,1,1
2012,Youzhnaya_guba,1,Land,0.498,34.322,1,22,16,0,4,0
2012,Youzhnaya_guba,1,Land,0.498,34.322,1,23,22,0,2,0
2012,Youzhnaya_guba,1,Land,0.498,34.322,1,15,13,0,0,0
2012,Youzhnaya_guba,1,Land,0.498,34.322,2,11,23,0,0,0
2012,Youzhnaya_guba,1,Land,0.498,34.322,2,4,12,0,5,0
2012,Youzhnaya_guba,1,Land,0.498,34.322,2,7,20,0,1,0
2012,Youzhnaya_guba,1,Land,0.498,34.322,3,12,19,0,0,1
2012,Youzhnaya_guba,1,Land,0.498,34.322,3,2,2,0,6,2
2012,Youzhnaya_guba,1,Land,0.498,34.322,3,16,26,0,2,0
2012,Youzhnaya_guba,1,Sea,0.498,34.322,1,2,4,0,5,1
2012,Youzhnaya_guba,1,Sea,0.498,34.322,1,20,3,0,10,1
2012,Youzhnaya_guba,1,Sea,0.498,34.322,1,3,16,0,2,0
2012,Youzhnaya_guba,1,Sea,0.498,34.322,2,21,7,0,8,2
2012,Youzhnaya_guba,1,Sea,0.498,34.322,2,25,18,0,5,0
2012,Youzhnaya_guba,1,Sea,0.498,34.322,2,17,19,0,1,2
2012,Youzhnaya_guba,1,Sea,0.498,34.322,3,5,15,0,4,0
2012,Youzhnaya_guba,1,Sea,0.498,34.322,3,7,20,2,0,0
2012,Youzhnaya_guba,1,Sea,0.498,34.322,3,1,18,0,0,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,1,1,12,0,0,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,1,5,14,0,0,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,1,7,21,0,0,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,2,17,2,0,3,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,2,21,32,0,11,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,2,25,0,0,10,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,3,3,20,0,2,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,3,2,13,0,6,0
2012,Youzhnaya_guba,2,Land,0.512,34.298,3,20,14,0,4,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,1,16,6,0,0,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,1,12,10,0,0,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,1,2,11,0,0,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,2,7,7,0,0,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,2,11,8,1,0,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,2,4,4,0,0,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,3,23,13,0,0,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,3,22,14,0,1,0
2012,Youzhnaya_guba,2,Sea,0.512,34.298,3,15,6,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,1,4,11,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,1,7,11,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,1,11,20,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,2,2,15,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,2,16,16,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,2,12,19,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,3,20,14,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,3,3,12,0,0,0
2012,Youzhnaya_guba,3,Land,0.509,34.287,3,2,16,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,1,20,12,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,1,2,12,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,1,16,8,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,2,5,4,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,2,17,7,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,2,25,6,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,3,23,11,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,3,4,13,0,0,0
2012,Youzhnaya_guba,3,Sea,0.509,34.287,3,7,9,0,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,1,13,28,1,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,1,10,21,0,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,1,15,18,0,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,2,8,37,0,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,2,16,19,0,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,2,1,33,0,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,3,7,31,0,0,1
2013,Youzhnaya_guba,1,Land,0.498,34.322,3,11,22,0,0,0
2013,Youzhnaya_guba,1,Land,0.498,34.322,3,9,26,0,0,0
2013,Youzhnaya_guba,1,Sea,0.498,34.322,1,5,10,0,5,1
2013,Youzhnaya_guba,1,Sea,0.498,34.322,1,11,29,0,0,9
2013,Youzhnaya_guba,1,Sea,0.498,34.322,1,22,16,0,0,6
2013,Youzhnaya_guba,1,Sea,0.498,34.322,2,1,25,0,9,0
2013,Youzhnaya_guba,1,Sea,0.498,34.322,2,12,27,1,0,0
2013,Youzhnaya_guba,1,Sea,0.498,34.322,2,18,7,1,0,0
2013,Youzhnaya_guba,1,Sea,0.498,34.322,3,10,21,0,0,0
2013,Youzhnaya_guba,1,Sea,0.498,34.322,3,14,30,1,0,0
2013,Youzhnaya_guba,1,Sea,0.498,34.322,3,3,38,0,0,1
2013,Youzhnaya_guba,2,Land,0.512,34.298,1,19,20,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,1,20,25,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,1,3,19,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,2,11,24,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,2,13,19,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,2,6,21,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,3,13,22,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,3,11,27,0,0,0
2013,Youzhnaya_guba,2,Land,0.512,34.298,3,15,20,1,0,0
2013,Youzhnaya_guba,2,Sea,0.512,34.298,1,5,4,0,9,0
2013,Youzhnaya_guba,2,Sea,0.512,34.298,1,3,16,0,3,2
2013,Youzhnaya_guba,2,Sea,0.512,34.298,1,1,11,0,6,0
2013,Youzhnaya_guba,2,Sea,0.512,34.298,2,16,14,0,7,2
2013,Youzhnaya_guba,2,Sea,0.512,34.298,2,13,5,0,11,0
2013,Youzhnaya_guba,2,Sea,0.512,34.298,2,3,11,0,15,0
2013,Youzhnaya_guba,2,Sea,0.512,34.298,3,1,21,0,10,3
2013,Youzhnaya_guba,2,Sea,0.512,34.298,3,22,4,0,10,0
2013,Youzhnaya_guba,2,Sea,0.512,34.298,3,5,1,0,12,1
2013,Youzhnaya_guba,3,Land,0.509,34.287,1,1,21,1,0,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,1,6,27,1,0,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,1,10,21,0,0,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,2,2,22,0,0,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,2,15,26,0,2,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,2,8,33,0,0,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,3,19,30,1,0,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,3,11,24,0,0,0
2013,Youzhnaya_guba,3,Land,0.509,34.287,3,18,18,0,0,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,1,12,21,0,0,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,1,11,27,0,0,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,1,13,24,0,0,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,2,15,2,0,7,1
2013,Youzhnaya_guba,3,Sea,0.509,34.287,2,5,32,0,0,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,2,8,40,0,0,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,3,8,15,1,8,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,3,4,25,0,3,0
2013,Youzhnaya_guba,3,Sea,0.509,34.287,3,20,18,0,8,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,1,15,23,0,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,1,7,20,0,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,1,8,26,0,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,2,17,26,0,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,2,16,23,0,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,2,25,21,0,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,3,18,22,0,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,3,25,10,1,0,0
2014,Youzhnaya_guba,1,Land,0.498,34.322,3,11,31,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,1,2,15,2,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,1,11,11,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,1,22,13,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,2,20,25,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,2,22,32,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,2,12,24,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,3,17,19,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,3,19,20,0,0,0
2014,Youzhnaya_guba,1,Sea,0.498,34.322,3,3,27,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,1,16,12,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,1,25,9,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,1,19,14,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,2,18,12,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,2,20,18,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,2,13,10,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,3,18,10,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,3,12,12,0,0,0
2014,Youzhnaya_guba,2,Sea,0.512,34.298,3,6,21,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,1,2,25,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,1,24,25,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,1,7,30,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,2,21,32,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,2,1,25,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,2,10,36,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,3,2,12,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,3,4,14,0,0,0
2014,Youzhnaya_guba,2,Land,0.512,34.298,3,7,25,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,1,4,16,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,1,1,15,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,1,11,19,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,2,12,23,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,2,7,18,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,2,4,28,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,3,12,32,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,3,11,31,0,0,0
2014,Youzhnaya_guba,3,Sea,0.509,34.287,3,15,29,0,1,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,1,22,18,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,1,20,16,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,1,3,16,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,2,20,7,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,2,4,32,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,2,11,26,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,3,23,26,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,3,22,25,0,0,0
2014,Youzhnaya_guba,3,Land,0.509,34.287,3,7,16,0,0,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,1,5,13,0,9,1
2015,Youzhnaya_guba,1,Land,0.484,34.219,1,17,7,3,4,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,1,7,9,0,9,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,2,13,14,1,6,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,2,24,5,0,12,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,2,8,21,0,3,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,3,1,3,1,16,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,3,13,12,1,9,0
2015,Youzhnaya_guba,1,Land,0.484,34.219,3,21,32,1,1,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,1,3,4,0,7,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,1,19,7,1,2,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,1,5,3,0,6,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,2,11,13,0,8,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,2,15,8,6,3,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,2,23,19,0,0,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,3,12,4,0,5,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,3,14,2,0,3,0
2015,Youzhnaya_guba,1,Sea,0.484,34.219,3,8,2,3,2,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,1,9,9,0,1,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,1,15,4,0,1,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,1,6,5,0,5,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,2,14,6,0,6,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,2,3,4,0,3,1
2015,Youzhnaya_guba,2,Land,0.479,34.216,2,7,8,0,2,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,3,25,3,0,3,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,3,17,8,0,3,0
2015,Youzhnaya_guba,2,Land,0.479,34.216,3,1,11,0,10,1
2015,Youzhnaya_guba,2,Sea,0.479,34.216,1,2,10,0,2,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,1,10,11,0,0,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,1,20,8,0,4,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,2,6,10,0,0,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,2,15,5,0,1,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,2,23,10,0,2,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,3,17,4,0,2,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,3,11,9,1,6,0
2015,Youzhnaya_guba,2,Sea,0.479,34.216,3,5,9,0,2,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,1,24,0,0,4,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,1,7,2,0,5,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,1,2,5,0,1,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,2,4,0,0,1,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,2,19,0,0,1,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,2,10,0,0,1,2
2015,Youzhnaya_guba,3,Land,0.509,34.287,3,14,6,0,2,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,3,6,1,0,3,0
2015,Youzhnaya_guba,3,Land,0.509,34.287,3,25,2,1,0,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,1,2,4,0,2,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,1,15,7,0,0,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,1,20,5,0,0,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,2,10,1,0,2,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,2,16,4,0,1,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,2,5,1,0,1,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,3,11,5,0,0,1
2015,Youzhnaya_guba,3,Sea,0.509,34.287,3,23,3,0,0,0
2015,Youzhnaya_guba,3,Sea,0.509,34.287,3,6,8,0,0,0
2015,Severnaya_guba,1,Land,1.497,32.508,1,7,31,0,1,0
2015,Severnaya_guba,1,Land,1.497,32.508,1,22,8,1,10,1
2015,Severnaya_guba,1,Land,1.497,32.508,1,10,4,0,14,0
2015,Severnaya_guba,1,Land,1.497,32.508,2,3,10,1,4,4
2015,Severnaya_guba,1,Land,1.497,32.508,2,20,33,0,1,0
2015,Severnaya_guba,1,Land,1.497,32.508,2,16,12,0,8,1
2015,Severnaya_guba,1,Land,1.497,32.508,3,23,20,0,7,0
2015,Severnaya_guba,1,Land,1.497,32.508,3,4,28,0,0,0
